time,.gaze_point_3d.x,.gaze_point_3d.y,.gaze_point_3d.z,.norm_pos.x,.norm_pos.y,.norm_pos.z,.gaze_normals_3d_left.x,.gaze_normals_3d_left.y,.gaze_normals_3d_left.z,.gaze_normals_3d_right.x,.gaze_normals_3d_right.y,.gaze_normals_3d_right.z,.eye_centers_3d_left.x,.eye_centers_3d_left.y,.eye_centers_3d_left.z,.eye_centers_3d_right.x,.eye_centers_3d_right.y,.eye_centers_3d_right.z,.pupil_confidence,.calib_rotation,.label,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id
2023/03/01/17:04:13.477527,433.45614852145206,119.10248956832353,17.172648031356374,0.3297898510672703,0.4902765987880676,0.0,0.9830373527948482,0.17931680293169291,-0.03851035180901144,0.9423383259652677,0.29119617165229517,0.16493413543600874,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9770732108315769,0.0,0,2,1677550896,493474960,gaze
2023/03/01/17:04:13.984726,1891.7742950611614,-55.17331128402017,281.94599703300304,0.512451115100494,0.6106372641209152,0.0,0.990182350997735,-0.07259383737433044,0.11945311443352002,0.9293951737351835,0.24782423024878486,0.2735100764859408,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8818457692258153,0.0,0,2,1677550896,873495101,gaze
2023/03/01/17:04:14.911828,1302.372747339808,82.02585309742989,122.45331868386177,0.455684861873112,0.5511143124227942,0.0,0.9958194673848114,0.08654973040517956,-0.02920158461832495,0.9796531972452633,0.04783798284653838,0.19491316149585017,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9004479371811981,0.0,0,2,1677550897,713373899,gaze
2023/03/01/17:04:15.686382,416.37226869341026,61.81627989230016,29.498202590305205,0.40353799437700993,0.5252187287654067,0.0,0.9973340638037437,0.06604183164897487,0.03103613457179291,0.9693764914318642,0.18297912458590393,0.16379211771335328,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.7901910285162435,0.0,0,2,1677550898,696574926,gaze
2023/03/01/17:04:15.885894,818.2725577834813,72.10686170128768,73.01072239721643,0.4402482066602751,0.5457273325185829,0.0,0.9983487021948029,0.04197947519586023,0.03921214720252755,0.9711131666244802,0.16981568733099514,0.1676360639745409,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.7299089125624011,0.0,0,2,1677550898,943423032,gaze
2023/03/01/17:04:16.674746,4742.446032832823,203.6430278208414,147.4453679183241,0.46792676891452023,0.4823188041162111,0.0,0.9986631431061461,0.051476281955075476,-0.004703083821809895,0.9973081064799812,0.038758216998419734,0.062244207476826546,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9705395823839353,0.0,0,2,1677550899,702517032,gaze
2023/03/01/17:04:17.030048,1403.5070610635212,54.307618400778466,7.945106109114542,0.4705441077399999,0.4543325908124949,0.0,0.9996134005699073,0.026938216765374293,-0.006883449612511527,0.996706468816644,0.05549021100152176,0.0591358732248255,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9742816343350569,0.0,0,2,1677550899,871311902,gaze
2023/03/01/17:04:18.879512,173.8853766554194,-21.706920296438284,-23.449836037166847,0.5708420100158792,0.30170632220940885,0.0,0.9981121396589862,0.05973496848299171,-0.014279012770375743,0.9970669248809451,-0.027931574216853598,0.07125569780883545,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9774839392960543,0.0,0,2,1677550901,890681982,gaze
2023/03/01/17:04:19.888978,793.1054920360818,-326.49814776242636,-145.94215656802933,0.7289379382258702,0.26200698280880697,0.0,0.8878279355925495,-0.3957597562211573,-0.23481007673701343,0.9256341958390035,-0.3448071999301055,-0.1559144969842165,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.7989010034352967,0.0,0,2,1677550902,937597990,gaze
2023/03/01/17:04:20.618691,671.9589067586837,27.333695431848113,-60.82015986248348,0.4694097906563116,0.3487880549429423,0.0,0.9800084392397558,0.19138386224329573,-0.054366131844163806,0.966937455344508,-0.1194456638828224,0.225310210224658,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.7049201103043743,0.0,0,2,1677550903,448964118,gaze
2023/03/01/17:04:20.677029,14007.9857974568,814.3648471252217,568.7099718731251,0.4585462326512991,0.49273874454806177,0.0,0.9985358302909436,0.05409275968136956,-0.00041106596707873866,0.9946585843210985,0.05926742747102044,0.08450841778968107,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9031424591294428,0.0,0,2,1677550903,690659046,gaze
2023/03/01/17:04:21.895316,214.77724109634391,-7.5388878177415695,33.30677094505579,0.5160751128947837,0.6170535300682786,0.0,0.9774817266620726,0.1903702757556312,0.09104192523479396,0.9859281059141078,-0.13939192671931597,0.09228033774372962,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9386110289810616,0.0,0,2,1677550904,722554922,gaze
2023/03/01/17:04:21.929114,267.7964282190719,-5.791489258087257,40.19259547189591,0.5078222594518034,0.6117855174934688,0.0,0.9841688566934015,0.1473280205755887,0.09851962174146914,0.9905261135110084,-0.09096744495133491,0.10287342908546998,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.982834396940034,0.0,0,2,1677550904,908179998,gaze
2023/03/01/17:04:22.825988,1383.2049502122588,-89.21467994253754,62.81846132875543,0.5344524190756236,0.4980086524929861,0.0,0.9499327766319319,0.01576460740179644,-0.31205640040514415,0.9939565486393864,-0.08691242768685936,0.06705676200395985,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8506014191082966,0.0,0,2,1677550905,717700958,gaze
2023/03/01/17:04:22.877955,91.10326255145299,-43.73760733779618,6.2499603535210655,0.7645146364959854,0.5165765529633977,0.0,0.9896982904556969,-0.052098049921061124,-0.13335324166848703,0.9941371076469743,-0.0797534529993262,0.07301231357786714,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550905,873255968,gaze
2023/03/01/17:04:23.681871,1693.0784054348642,149.01882907341945,94.9027328768448,0.44019254658736634,0.5095660300778235,0.0,0.9931382349036411,0.11652534142075627,0.009914190801896872,0.9947998304788049,0.06271443082421779,0.08025084077899311,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.992382336397576,0.0,0,2,1677550906,668678998,gaze
2023/03/01/17:04:24.995350,674.9827797015204,-168.85706963975127,-141.12871685417952,0.6427187044369216,0.22814791385178235,0.0,0.9199612795513156,-0.31138178287604734,-0.2381441358069526,0.9066207732980865,-0.36833003050433416,-0.2058440236029601,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8693050451999674,0.0,0,2,1677550907,906241893,gaze
2023/03/01/17:04:25.579235,957.5938518499113,68.93307734859101,57.62635131586997,0.45004862076317026,0.5141526137754464,0.0,0.999530758143504,0.0294099111626257,0.008562747834570589,0.9882123128631963,0.09023681446205847,0.12366786980178943,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9786986751419047,0.0,0,2,1677550908,517764091,gaze
2023/03/01/17:04:30.084019,1273.6776505453233,165.9265840132844,17.573049791050202,0.4143289198393182,0.4631831311003839,0.0,0.9949952932206796,0.09673011754406374,-0.025052960475871078,0.9863857967376259,0.14559664443147433,0.07645048805974794,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99279327451268,0.0,0,2,1677550912,893863916,gaze
2023/03/01/17:04:31.640146,3823.646232204403,488.5142920250966,382.26019108968126,0.4162019589564073,0.5569631568589468,0.0,0.9924296145488231,0.11661040253341379,0.03854184981898989,0.9788132568827954,0.14269207349608143,0.14684542999999683,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550914,550553083,gaze
2023/03/01/17:04:31.681086,8867.92169285654,500.4123015533536,483.0559687140967,0.45962073193375186,0.5079623140870289,0.0,0.9986490891032157,0.051467592414017965,0.007147290705030701,0.9928057184157265,0.058291635282456,0.10458915210063766,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550914,721802949,gaze
2023/03/01/17:04:33.132146,3762.3495008541167,482.1032170716334,268.0366160679831,0.41579892065436735,0.525845411841829,0.0,0.9935404612876899,0.11163954815557955,0.02034608246966907,0.981715664121219,0.14725656408524845,0.12062279698647763,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550915,946010112,gaze
2023/03/01/17:04:33.480999,1318.5480761499325,41.06348809795722,56.60080806400442,0.4752384476722959,0.49534653615812263,0.0,0.9980611254745679,0.06224079196346443,-0.0002713525378793269,0.9978758615119011,0.021954563130340173,0.06133320609292431,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550916,552788019,gaze
2023/03/01/17:04:34.062329,1751.9501928750715,190.93099968503662,179.50552806447234,0.42759776170338215,0.5598712265418273,0.0,0.9901438640383042,0.13528632573257157,0.03623173439233052,0.985007943363907,0.10230681161605258,0.13889804824749602,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550916,896821022,gaze
2023/03/01/17:04:34.792313,4043.8244001874314,406.3109776828285,309.87847928869314,0.43264224883861535,0.5319361530789364,0.0,0.9949119395481824,0.09388908201720922,0.03653864833898238,0.987492905601583,0.10392202341162157,0.11856632927006613,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550917,424803972,gaze
2023/03/01/17:04:34.914523,17064.5969877921,677.76772127405,942.4279283120761,0.46994479877464224,0.5088345226766289,0.0,0.9988962286740598,0.03842010838103171,0.027022575982507985,0.9961593209069686,0.04073452750846573,0.07750681027386752,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550917,701082944,gaze
2023/03/01/17:04:35.679699,1449.6876704386982,129.6930685603261,57.26503816127726,0.4392659211084503,0.49144150852708324,0.0,0.9976888343745411,0.06743890847637606,-0.008305623870872497,0.9902925956973739,0.1010982405551064,0.09539245600999902,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9379127977411024,0.0,0,2,1677550918,728431940,gaze
2023/03/01/17:04:36.482023,6317.666391180852,389.62526374978205,414.73476288320137,0.4564108163432515,0.5201780913063239,0.0,0.9972718662936703,0.06383595347693752,0.03706475067811052,0.9939527732204547,0.0643367884766774,0.0889868656368715,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9549919629847221,0.0,0,2,1677550919,498939037,gaze
2023/03/01/17:04:36.688292,695.5997741831417,39.864120413471454,31.872686870043268,0.4590639362393314,0.49847179014427645,0.0,0.9972634392457019,0.0422010155967985,0.06070178767081605,0.9950310656295019,0.06048214468021249,0.07908911813327729,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9319759499905185,0.0,0,2,1677550919,664833068,gaze
2023/03/01/17:04:36.891007,3215.545948123432,415.3116079919488,41.91470895600612,0.41500496621946015,0.4623518471471584,0.0,0.9901805273511749,0.13812764133419192,-0.021523892631258812,0.9895165620864942,0.133220684770673,0.05576040266854421,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550919,908298969,gaze
2023/03/01/17:04:37.565988,1577.6284672120373,174.92790432537595,-41.76771984952083,0.42613943736554605,0.4190907989047443,0.0,0.9947935542984567,0.08407330963300699,-0.057597421240851626,0.9923556263056049,0.12099444190272649,0.02430341474481132,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550920,468741893,gaze
2023/03/01/17:04:37.677744,24754.88995195472,-465.62437609045946,8.533127487438371,0.5062101698927177,0.4484780311961105,0.0,0.9996191362508066,-0.017200991973603905,-0.02158027609451943,0.9995856342121775,-0.019624928355970253,0.021057589217715694,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550920,678730964,gaze
2023/03/01/17:04:38.694199,211.307667930123,-61.69170804727325,-62.26924975158032,0.6628537885599209,0.14637897836978908,0.0,0.9147858104248915,-0.3567863962582187,-0.18939479530955505,0.9715463969554472,-0.16961475983387225,-0.1653131325980676,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9371012212382159,0.0,0,2,1677550921,738235950,gaze
2023/03/01/17:04:39.683905,119.03870377886841,-24.399546327659905,-27.170473064163183,0.6165785557413244,0.20674776385437776,0.0,0.9999639691167747,0.0017806143338490038,-0.008299992820497815,0.995765431907682,0.05384839964622845,0.0745087543396597,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550922,724155902,gaze
2023/03/01/17:04:40.552272,221.91310708566562,-74.64341992074819,-66.92118292461907,0.6860078024733139,0.14323268791604904,0.0,0.8801596300701139,-0.4361978249104352,-0.1872177425839911,0.9558340274809314,-0.2173206711411381,-0.19787126573696115,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9229696752038035,0.0,0,2,1677550923,538499116,gaze
2023/03/01/17:04:40.883649,5413.7719369721,163.12681713004991,-120.50667112999012,0.4758526483490644,0.42358139064712985,0.0,0.9979222256582521,0.05659251778658728,-0.030798027012385543,0.9999176259941714,0.010218508259097675,0.0077668085555832045,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550923,937684059,gaze
2023/03/01/17:04:41.494551,649.4519450224379,3.0336690133441664,-37.366694293032026,0.4916453030455079,0.3847821028374102,0.0,0.9981011171211798,0.0516510421141228,0.033560838040465,0.9907915391924385,0.07097992452383406,0.11529950641381764,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550924,505675077,gaze
2023/03/01/17:04:43.835668,2790.3473609199045,136.750838788931,154.9522514635642,0.46420357838206244,0.5091451544665521,0.0,0.999036796134138,0.041449889608719745,0.014400924326641168,0.9922977681527588,0.058470869710606534,0.10920758542491005,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9573881605495684,0.0,0,2,1677550926,685003995,gaze
2023/03/01/17:04:43.875338,2729.201133946017,162.39692292039493,157.30591531266148,0.457730579617007,0.511420779590577,0.0,0.9990505736739081,0.039640974214064574,0.01807053970402922,0.9927778930875453,0.06201858584629677,0.10269250219115314,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550926,903765916,gaze
2023/03/01/17:04:44.476374,13000.28166329718,-190.09054320165933,1436.9022957229358,0.5035629603808385,0.5692213614091686,0.0,0.9966310285921348,-0.011489005422152455,0.0812071154628295,0.9856789903238803,-0.08020563951241033,0.1483373972553818,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550927,509193897,gaze
2023/03/01/17:04:44.681915,30167.787898852774,-424.2201094859762,3400.659683210399,0.5032155729885319,0.5716015004921109,0.0,0.9957506620454095,-0.015274859849344652,0.09081463369254875,0.990887231071296,-0.010010484128077424,0.13432157498846414,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550927,672406911,gaze
2023/03/01/17:04:45.678372,5484.0434802583895,382.9872868003392,564.4834817542894,0.4515083062893656,0.5607383365489209,0.0,0.9924938892469004,0.09309086794713134,0.0793093318116544,0.9915051771024336,0.046465294699313694,0.12148440298070218,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550928,715903043,gaze
2023/03/01/17:04:46.484431,872.9727416110495,1.7223641060294046,44.84254493448246,0.4933167463015158,0.5046421839738562,0.0,0.9949425873160687,0.09878647321831194,-0.018179126873827167,0.9971403867235181,0.009186568875602888,0.07501103996857053,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550929,489553928,gaze
2023/03/01/17:04:46.685044,1966.5828601169583,32.89477233036435,156.03017235928243,0.4841911361922109,0.5352762228402522,0.0,0.9991719041975353,-0.011277702649941108,0.039093724371196736,0.9943978414658999,0.026666793015474116,0.10228301441700485,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550929,750334978,gaze
2023/03/01/17:04:46.920757,1557.3571753535193,34.99640229199379,149.40354611352865,0.4806570262099762,0.5533574493089423,0.0,0.997732875252074,-0.003562785496058936,0.06720428707112877,0.9925372000253402,0.0372407607716754,0.11611646008643575,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9146064063534141,0.0,0,2,1677550929,898346900,gaze
2023/03/01/17:04:47.379233,2845.8343249510744,-31.4555894511477,270.6580418802257,0.5013706841484729,0.55247645336786,0.0,0.9950842188135028,-0.03875799173175136,0.0911329553193686,0.9914475894566782,-0.02179496989060116,0.1286726724989008,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550930,310386896,gaze
2023/03/01/17:04:47.479833,1460.4929382211951,-30.791086296444334,147.8233805235563,0.507559689758935,0.5591030521915371,0.0,0.9964750843482877,-0.027114911066550673,0.07938632042692453,0.991843674232095,-0.035072141071437184,0.12254007836802971,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9835356785570221,0.0,0,2,1677550930,515391111,gaze
2023/03/01/17:04:47.698351,49400.79756774494,509.9720810546953,4355.159692193439,0.488156983138862,0.5449086451053244,0.0,0.9979826673837472,0.01015030707856402,0.06267030291798151,0.9931180212970794,0.01067697378022401,0.11663017622326771,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9494463447481394,0.0,0,2,1677550930,698210000,gaze
2023/03/01/17:04:49.686500,13270.013088964708,-1899.55018258278,1483.1420763155968,0.5820598846286054,0.5694513283380913,0.0,0.9839159639401873,-0.1411055517586625,0.10953811741369063,0.984380485983245,-0.13354155401051643,0.11472450552452615,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550932,697370052,gaze
2023/03/01/17:04:49.919399,36458.76680648351,-3758.89819846505,2999.9995439582,0.5580175500587223,0.5380691846831973,0.0,0.9907509417647156,-0.112661210619424,0.07563083375247845,0.9893795972036938,-0.1091701619685359,0.09596816332940913,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550932,930722951,gaze
2023/03/01/17:04:50.747008,286.09576973343127,11.253653760893545,26.849949826994752,0.4702458359847344,0.5510395134974757,0.0,0.9971603259267885,-0.04173539799625628,0.06268525306382078,0.9931875648447208,-0.043176037814505776,0.10823257733443142,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550933,727262020,gaze
2023/03/01/17:04:50.888689,637.3166593760235,205.28520339035026,-63.3918105000032,0.30439258159837435,0.34379723710744703,0.0,0.7290088300922011,0.6839195374947684,0.02828766304491609,0.8305917360304506,0.5559180382520578,0.0327490882912102,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.7949999999999999,0.0,0,2,1677550933,917105913,gaze
2023/03/01/17:04:51.279173,626.6719696628616,371.1884348017435,-223.54508878422251,0.1890474120759536,0.12124623805632284,0.0,0.857233161236538,-0.4724777678936707,-0.20473413521595907,0.8627793445877378,0.5051467500654925,-0.0209419065756715,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9719321168440531,0.0,0,2,1677550934,268985986,gaze
2023/03/01/17:04:53.475942,2894.262891773841,-137.58908245198245,312.95498595689844,0.5238542502565464,0.5665114127125834,0.0,0.9965285208150371,-0.04666757935049775,0.06894232545946988,0.9896545491585476,-0.07183209130830215,0.12419349414549721,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9543881975449824,0.0,0,2,1677550936,502197027,gaze
2023/03/01/17:04:53.729818,2515.6635609797695,-355.7145305630786,309.72113378414934,0.5809085428859156,0.5816459332443413,0.0,0.9892979918795967,-0.11661022395070789,0.08770141921977856,0.9795074616937239,-0.14783207571591203,0.1367874624219734,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550936,688683032,gaze
2023/03/01/17:04:53.913233,2500.960437577359,-352.83205073843806,299.17270721619883,0.5807484003761696,0.5779104203178116,0.0,0.9858531883580981,-0.1414253074344995,0.0899576201398734,0.9770903693758856,-0.1644132306670057,0.13513955621702187,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9859829534203232,0.0,0,2,1677550936,930567979,gaze
2023/03/01/17:04:54.485722,695.507162058299,-19.125664144045984,28.927065049188627,0.5115851696122287,0.4938844182518626,0.0,0.9983790782842598,0.018432293170377236,-0.053846695467347744,0.9919518618633546,-0.08207926865799312,0.09640797374902793,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550937,447778940,gaze
2023/03/01/17:04:54.680276,1042.1627102822613,-28.78553421157649,48.241563039211414,0.5116575767629695,0.4990469863683573,0.0,0.9978808480595265,0.021177636122595073,-0.06152496082289732,0.9937189047700778,-0.05089207592881658,0.09966310706682047,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550937,681684017,gaze
2023/03/01/17:04:54.880784,6564.6226726625255,-413.35365908243034,683.5167455459666,0.5333530424213285,0.5620783194084576,0.0,0.9975305823595284,-0.045512001528632794,0.05349200850891711,0.9887530138375427,-0.0630978967364137,0.13559547578963363,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550937,878766059,gaze
2023/03/01/17:04:55.756277,2666.1064659406265,-291.0710677439497,212.80219723939942,0.56173077884591,0.5353365291220611,0.0,0.9901785769123324,-0.0857232989060339,0.11044411187806785,0.9935526104399947,-0.10245169410021981,0.04854750934772564,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550938,742727041,gaze
2023/03/01/17:04:56.485095,1132.8117657439393,-243.22640841260716,146.42618164005887,0.6241004477172694,0.586606960719118,0.0,0.9769079083762477,-0.17845221404904743,0.11749785467376686,0.9673626422960826,-0.22937364800633664,0.10769051903583202,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550939,457490921,gaze
2023/03/01/17:04:56.791286,589.4449393417622,10.746184477430305,63.58156864226882,0.4832886943996423,0.5663284060232651,0.0,0.9921927023969528,-0.08655810784826193,0.08978493902632245,0.9818996661320613,-0.15563691353820647,0.10793607735158542,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550939,717149972,gaze
2023/03/01/17:04:56.876689,3263.8329399161885,868.960626276335,-136.2636941576302,0.33459609609247465,0.4035432435814881,0.0,0.9358410226396615,0.34167777124892007,-0.08635902372724866,0.9652986326973801,0.26082964361773364,0.012901423286389851,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550939,900352001,gaze
2023/03/01/17:04:57.477118,608.0697637035985,-157.2095327933224,-172.07935419037582,0.6451180856791735,0.15538252248133644,0.0,0.9268579818828798,-0.29693576114920384,-0.22970292808481604,0.8477215211524093,-0.500598810851515,-0.17541109756538856,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.947926988312503,0.0,0,2,1677550940,447766065,gaze
2023/03/01/17:04:58.709226,6120.150172995069,-761.7053847598843,572.450466108327,0.5709325713043847,0.5500556253238202,0.0,0.9874086498940031,-0.13712950844684488,0.07886479587007478,0.9833546874222416,-0.13583550278047926,0.12067425122651537,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.961062467100601,0.0,0,2,1677550941,456722021,gaze
2023/03/01/17:04:58.742271,24211.866035507228,-3221.4952522046583,2502.959851707145,0.576056833237687,0.560573803347101,0.0,0.9907041292771045,-0.12124370047407652,0.06168705965311219,0.9831991995362254,-0.12317501282949768,0.1347117301714245,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550941,662312030,gaze
2023/03/01/17:05:00.477759,2293.3835689516673,143.28599473904393,137.26277169567274,0.455901582935646,0.513833851891881,0.0,0.9968187792340116,0.07670533254594208,0.021647478500550404,0.994584763002072,0.059847276803872425,0.08496736234150606,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9863399360662175,0.0,0,2,1677550943,496148109,gaze
2023/03/01/17:05:00.961764,5824.539941950519,450.85615884540357,455.7007708419783,0.4467708303609178,0.5338461733924931,0.0,0.9964406357345523,0.07808913773294698,0.0317513153278145,0.9901438622513865,0.07374179446274162,0.11906838285339327,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9740106890668414,0.0,0,2,1677550943,721570968,gaze
2023/03/01/17:05:01.791339,2130.0554481279432,186.9338463622995,157.3892792873125,0.44040717272020224,0.5290415826120238,0.0,0.9974638144413874,0.06458040957881483,0.02992172419279776,0.9879625161751162,0.08753251986309964,0.1275465585554919,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550944,497148036,gaze
2023/03/01/17:05:01.828941,2603.1916427513393,245.40142164476697,205.26076541247284,0.4364434883797485,0.5343985504137765,0.0,0.9965432601346962,0.07618268301690653,0.03313200097273067,0.9860753143512964,0.10018741834614953,0.13273264719776215,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9959022680758677,0.0,0,2,1677550944,665910005,gaze
2023/03/01/17:05:02.690288,546.4574715612055,59.655462697794846,40.962585861978,0.42733632633316054,0.5300506918472185,0.0,0.9992486670200895,0.03439832673073661,0.01785655556650967,0.9795253175874261,0.10212511906142213,0.17349528022958577,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9404945599413463,0.0,0,2,1677550945,716918945,gaze
2023/03/01/17:05:04.478729,301.4307691899239,-28.083255367977358,108.841523930248,0.5489729259665587,0.8226727041722252,0.0,0.977428067730591,-0.079955385958576,0.19555436243832142,0.9032801891175318,-0.2591970126928107,0.3419090647510226,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8,0.0,0,2,1677550947,494381904,gaze
2023/03/01/17:05:04.881557,645.4271282822086,194.887695771488,-68.33097487598911,0.3154408052957535,0.33655626503599545,0.0,0.9336117169918092,0.3566746569199385,0.033946295919439734,0.9580563731507796,-0.12616338580504521,0.2573145661391548,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8,0.0,0,2,1677550947,941586017,gaze
