time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/03/01/17:02:47.114204,488,1677550809,969688800,imu_link,0,0,35.921877099999996,127.1088539,53.577,"(0.28836900000000004, 0.0, 0.0, 0.0, 0.28836900000000004, 0.0, 0.0, 0.0, 0.769129)",2
2023/03/01/17:02:48.589792,489,1677550811,467208755,imu_link,0,0,35.9221052,127.1085339,53.621,"(0.28729600000000005, 0.0, 0.0, 0.0, 0.28729600000000005, 0.0, 0.0, 0.0, 0.762129)",2
2023/03/01/17:02:48.895207,490,1677550811,966951672,imu_link,0,0,35.9221802,127.1084283,53.645,"(0.28729600000000005, 0.0, 0.0, 0.0, 0.28729600000000005, 0.0, 0.0, 0.0, 0.760384)",2
2023/03/01/17:02:49.698608,491,1677550812,716847290,imu_link,0,0,35.9222921,127.10827139999999,53.681000000000004,"(0.286225, 0.0, 0.0, 0.0, 0.286225, 0.0, 0.0, 0.0, 0.7569)",2
2023/03/01/17:02:51.040107,492,1677550813,967325948,imu_link,0,0,35.922476599999996,127.10801199999999,53.746,"(0.28408900000000004, 0.0, 0.0, 0.0, 0.28408900000000004, 0.0, 0.0, 0.0, 0.7464959999999999)",2
2023/03/01/17:02:51.892066,493,1677550814,967499337,imu_link,0,0,35.9226229,127.1078062,53.761,"(0.28090000000000004, 0.0, 0.0, 0.0, 0.28090000000000004, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:02:52.812071,494,1677550815,712551212,imu_link,0,0,35.9227321,127.107653,53.793,"(0.279841, 0.0, 0.0, 0.0, 0.279841, 0.0, 0.0, 0.0, 0.7327359999999999)",2
2023/03/01/17:02:54.521398,495,1677550816,470075088,imu_link,0,0,35.922840799999996,127.10750039999999,53.791000000000004,"(0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.729316)",2
2023/03/01/17:02:54.784554,496,1677550816,717644994,imu_link,0,0,35.9228769,127.1074496,53.793,"(0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.727609)",2
2023/03/01/17:02:56.434282,497,1677550818,967454672,imu_link,0,0,35.9232004,127.1069938,53.978,"(0.27144100000000004, 0.0, 0.0, 0.0, 0.27144100000000004, 0.0, 0.0, 0.0, 0.712336)",2
2023/03/01/17:02:56.789556,498,1677550819,717605511,imu_link,0,0,35.9233086,127.10684219999999,54.03,"(0.272484, 0.0, 0.0, 0.0, 0.272484, 0.0, 0.0, 0.0, 0.7157159999999999)",2
2023/03/01/17:02:57.684102,499,1677550820,717581541,imu_link,0,0,35.9234532,127.10663969999999,54.068,"(0.27144100000000004, 0.0, 0.0, 0.0, 0.27144100000000004, 0.0, 0.0, 0.0, 0.712336)",2
2023/03/01/17:02:59.154774,500,1677550821,967141025,imu_link,0,0,35.923634299999996,127.10638469999999,54.113,"(0.269361, 0.0, 0.0, 0.0, 0.269361, 0.0, 0.0, 0.0, 0.7039209999999999)",2
2023/03/01/17:03:00.382546,501,1677550822,467731527,imu_link,0,0,35.923706599999996,127.10628229999999,54.186,"(0.267289, 0.0, 0.0, 0.0, 0.267289, 0.0, 0.0, 0.0, 0.698896)",2
2023/03/01/17:03:00.815289,502,1677550822,717612938,imu_link,0,0,35.9237428,127.106231,54.191,"(0.267289, 0.0, 0.0, 0.0, 0.267289, 0.0, 0.0, 0.0, 0.697225)",2
2023/03/01/17:03:03.010568,503,1677550825,467558929,imu_link,0,0,35.924143,127.10566279999999,54.207,"(0.265225, 0.0, 0.0, 0.0, 0.265225, 0.0, 0.0, 0.0, 0.6806250000000001)",2
2023/03/01/17:03:03.054803,504,1677550825,717521071,imu_link,0,0,35.9241798,127.1056108,54.2,"(0.265225, 0.0, 0.0, 0.0, 0.265225, 0.0, 0.0, 0.0, 0.6806250000000001)",2
2023/03/01/17:03:03.097320,505,1677550825,966941061,imu_link,0,0,35.9242166,127.1055586,54.193,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6789760000000001)",2
2023/03/01/17:03:03.628898,506,1677550826,467578219,imu_link,0,0,35.924290299999996,127.105454,54.164,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6773290000000001)",2
2023/03/01/17:03:04.685606,507,1677550827,717384056,imu_link,0,0,35.924475799999996,127.105193,54.094,"(0.263169, 0.0, 0.0, 0.0, 0.263169, 0.0, 0.0, 0.0, 0.6740410000000001)",2
2023/03/01/17:03:04.897919,508,1677550827,967310712,imu_link,0,0,35.9245131,127.1051409,54.065,"(0.262144, 0.0, 0.0, 0.0, 0.262144, 0.0, 0.0, 0.0, 0.6724000000000001)",2
2023/03/01/17:03:05.606601,509,1677550828,469172239,imu_link,0,0,35.9245878,127.105037,53.985,"(0.262144, 0.0, 0.0, 0.0, 0.262144, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:03:05.802771,510,1677550828,714076445,imu_link,0,0,35.924625299999995,127.1049851,53.949,"(0.263169, 0.0, 0.0, 0.0, 0.263169, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:03:05.995153,511,1677550828,969351220,imu_link,0,0,35.9246628,127.10493319999999,53.914,"(0.263169, 0.0, 0.0, 0.0, 0.263169, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:03:06.596539,512,1677550829,220097589,imu_link,0,0,35.9247004,127.1048814,53.881,"(0.263169, 0.0, 0.0, 0.0, 0.263169, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:03:06.633394,513,1677550829,470130372,imu_link,0,0,35.924738,127.10482959999999,53.837,"(0.263169, 0.0, 0.0, 0.0, 0.263169, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:03:08.811396,514,1677550831,466950050,imu_link,0,0,35.9250438,127.1044203,53.512,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6625960000000001)",2
2023/03/01/17:03:08.858428,515,1677550831,716573421,imu_link,0,0,35.925082499999995,127.10437019999999,53.467,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6625960000000001)",2
2023/03/01/17:03:09.650705,516,1677550832,469936832,imu_link,0,0,35.925199,127.1042212,53.322,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6577210000000001)",2
2023/03/01/17:03:09.690460,517,1677550832,719359797,imu_link,0,0,35.925238,127.10417199999999,53.286,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6577210000000001)",2
2023/03/01/17:03:11.006826,518,1677550833,723427219,imu_link,0,0,35.9253956,127.103977,53.103,"(0.265225, 0.0, 0.0, 0.0, 0.265225, 0.0, 0.0, 0.0, 0.6496360000000001)",2
2023/03/01/17:03:11.045395,519,1677550833,967508810,imu_link,0,0,35.9254353,127.1039287,53.056000000000004,"(0.265225, 0.0, 0.0, 0.0, 0.265225, 0.0, 0.0, 0.0, 0.6480250000000001)",2
2023/03/01/17:03:11.623638,520,1677550834,469279205,imu_link,0,0,35.9255151,127.1038325,52.984,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6400000000000001)",2
2023/03/01/17:03:11.874883,521,1677550834,719951404,imu_link,0,0,35.9255552,127.1037846,52.965,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6384010000000001)",2
2023/03/01/17:03:12.609861,522,1677550835,466978469,imu_link,0,0,35.9256759,127.1036419,52.84,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.6320250000000001)",2
2023/03/01/17:03:13.522228,523,1677550836,469080199,imu_link,0,0,35.925838299999995,127.10345369999999,52.793,"(0.263169, 0.0, 0.0, 0.0, 0.263169, 0.0, 0.0, 0.0, 0.627264)",2
2023/03/01/17:03:13.960601,524,1677550836,966811730,imu_link,0,0,35.9259201,127.1033605,52.711,"(0.264196, 0.0, 0.0, 0.0, 0.264196, 0.0, 0.0, 0.0, 0.625681)",2
2023/03/01/17:03:14.533689,525,1677550837,467405145,imu_link,0,0,35.9260023,127.103268,52.642,"(0.265225, 0.0, 0.0, 0.0, 0.265225, 0.0, 0.0, 0.0, 0.625681)",2
2023/03/01/17:03:14.778628,526,1677550837,719105648,imu_link,0,0,35.9260436,127.1032219,52.619,"(0.265225, 0.0, 0.0, 0.0, 0.265225, 0.0, 0.0, 0.0, 0.625681)",2
2023/03/01/17:03:14.922801,527,1677550837,967454193,imu_link,0,0,35.926085,127.1031759,52.584,"(0.266256, 0.0, 0.0, 0.0, 0.266256, 0.0, 0.0, 0.0, 0.627264)",2
2023/03/01/17:03:15.727686,528,1677550838,716829628,imu_link,0,0,35.9262097,127.10303889999999,52.493,"(0.269361, 0.0, 0.0, 0.0, 0.269361, 0.0, 0.0, 0.0, 0.6304360000000001)",2
2023/03/01/17:03:16.570287,529,1677550839,468785696,imu_link,0,0,35.9263353,127.1029037,52.346000000000004,"(0.272484, 0.0, 0.0, 0.0, 0.272484, 0.0, 0.0, 0.0, 0.6320250000000001)",2
2023/03/01/17:03:18.026085,530,1677550840,724302167,imu_link,0,0,35.9265464,127.1026825,52.079,"(0.28729600000000005, 0.0, 0.0, 0.0, 0.28729600000000005, 0.0, 0.0, 0.0, 0.6432040000000001)",2
2023/03/01/17:03:18.071437,531,1677550840,972585126,imu_link,0,0,35.9265894,127.1026385,52.047000000000004,"(0.29052100000000003, 0.0, 0.0, 0.0, 0.29052100000000003, 0.0, 0.0, 0.0, 0.6448090000000001)",2
2023/03/01/17:03:18.781229,532,1677550841,713895907,imu_link,0,0,35.9267197,127.10250669999999,51.918,"(0.29593600000000003, 0.0, 0.0, 0.0, 0.29593600000000003, 0.0, 0.0, 0.0, 0.6496360000000001)",2
2023/03/01/17:03:19.594835,533,1677550842,467422202,imu_link,0,0,35.9268518,127.10237599999999,51.803000000000004,"(0.29920900000000006, 0.0, 0.0, 0.0, 0.29920900000000006, 0.0, 0.0, 0.0, 0.6496360000000001)",2
2023/03/01/17:03:19.803328,534,1677550842,717090301,imu_link,0,0,35.926896299999996,127.1023329,51.776,"(0.30030400000000007, 0.0, 0.0, 0.0, 0.30030400000000007, 0.0, 0.0, 0.0, 0.6480250000000001)",2
2023/03/01/17:03:21.062849,535,1677550843,971200705,imu_link,0,0,35.9271226,127.1021215,51.611000000000004,"(0.3069160000000001, 0.0, 0.0, 0.0, 0.3069160000000001, 0.0, 0.0, 0.0, 0.6528640000000001)",2
2023/03/01/17:03:21.696290,536,1677550844,469356508,imu_link,0,0,35.9272146,127.10203849999999,51.52,"(0.3091360000000001, 0.0, 0.0, 0.0, 0.3091360000000001, 0.0, 0.0, 0.0, 0.6528640000000001)",2
2023/03/01/17:03:21.868342,537,1677550844,717077836,imu_link,0,0,35.927261,127.10199739999999,51.481,"(0.3091360000000001, 0.0, 0.0, 0.0, 0.3091360000000001, 0.0, 0.0, 0.0, 0.6528640000000001)",2
2023/03/01/17:03:22.011838,538,1677550844,969147819,imu_link,0,0,35.9273077,127.10195639999999,51.444,"(0.31024900000000005, 0.0, 0.0, 0.0, 0.31024900000000005, 0.0, 0.0, 0.0, 0.6512490000000001)",2
2023/03/01/17:03:22.647111,539,1677550845,469311106,imu_link,0,0,35.9274019,127.10187499999999,51.377,"(0.3113640000000001, 0.0, 0.0, 0.0, 0.3113640000000001, 0.0, 0.0, 0.0, 0.6496360000000001)",2
2023/03/01/17:03:22.841870,540,1677550845,722066025,imu_link,0,0,35.9274494,127.1018345,51.34,"(0.3113640000000001, 0.0, 0.0, 0.0, 0.3113640000000001, 0.0, 0.0, 0.0, 0.6496360000000001)",2
2023/03/01/17:03:23.077965,541,1677550845,969263904,imu_link,0,0,35.927496999999995,127.1017943,51.297000000000004,"(0.3113640000000001, 0.0, 0.0, 0.0, 0.3113640000000001, 0.0, 0.0, 0.0, 0.6480250000000001)",2
2023/03/01/17:03:23.449647,542,1677550846,219666639,imu_link,0,0,35.9275449,127.1017541,51.267,"(0.3113640000000001, 0.0, 0.0, 0.0, 0.3113640000000001, 0.0, 0.0, 0.0, 0.6464160000000001)",2
2023/03/01/17:03:23.921168,543,1677550846,716809106,imu_link,0,0,35.9276413,127.1016738,51.188,"(0.31248100000000006, 0.0, 0.0, 0.0, 0.31248100000000006, 0.0, 0.0, 0.0, 0.6448090000000001)",2
2023/03/01/17:03:25.038599,544,1677550847,969237541,imu_link,0,0,35.9278854,127.10147219999999,50.996,"(0.31584400000000007, 0.0, 0.0, 0.0, 0.31584400000000007, 0.0, 0.0, 0.0, 0.6448090000000001)",2
2023/03/01/17:03:25.874372,545,1677550848,721530348,imu_link,0,0,35.9280335,127.10135079999999,50.889,"(0.31809600000000005, 0.0, 0.0, 0.0, 0.31809600000000005, 0.0, 0.0, 0.0, 0.6464160000000001)",2
2023/03/01/17:03:26.081471,546,1677550848,969892521,imu_link,0,0,35.928083,127.10131009999999,50.843,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.6464160000000001)",2
2023/03/01/17:03:26.753549,547,1677550849,467364392,imu_link,0,0,35.9281826,127.1012288,50.796,"(0.3192250000000001, 0.0, 0.0, 0.0, 0.3192250000000001, 0.0, 0.0, 0.0, 0.6480250000000001)",2
2023/03/01/17:03:26.923864,548,1677550849,719887447,imu_link,0,0,35.9282326,127.1011882,50.766,"(0.3203560000000001, 0.0, 0.0, 0.0, 0.3203560000000001, 0.0, 0.0, 0.0, 0.6496360000000001)",2
2023/03/01/17:03:27.873635,549,1677550850,716577589,imu_link,0,0,35.928432799999996,127.1010275,50.622,"(0.3249000000000001, 0.0, 0.0, 0.0, 0.3249000000000001, 0.0, 0.0, 0.0, 0.659344)",2
2023/03/01/17:03:30.804441,550,1677550853,469040194,imu_link,0,0,35.9289707,127.10062079999999,50.496,"(0.33062500000000006, 0.0, 0.0, 0.0, 0.33062500000000006, 0.0, 0.0, 0.0, 0.669124)",2
2023/03/01/17:03:30.837208,551,1677550853,719390490,imu_link,0,0,35.9290174,127.10058719999999,50.511,"(0.33062500000000006, 0.0, 0.0, 0.0, 0.33062500000000006, 0.0, 0.0, 0.0, 0.6674890000000001)",2
2023/03/01/17:03:31.603276,552,1677550854,469536226,imu_link,0,0,35.9291546,127.10049029999999,50.503,"(0.332929, 0.0, 0.0, 0.0, 0.332929, 0.0, 0.0, 0.0, 0.6756840000000001)",2
2023/03/01/17:03:32.683273,553,1677550855,471142142,imu_link,0,0,35.9293287,127.1003714,50.586,"(0.33408399999999994, 0.0, 0.0, 0.0, 0.33408399999999994, 0.0, 0.0, 0.0, 0.6773290000000001)",2
2023/03/01/17:03:32.874887,554,1677550855,718721451,imu_link,0,0,35.9293705,127.1003434,50.611000000000004,"(0.33524099999999996, 0.0, 0.0, 0.0, 0.33524099999999996, 0.0, 0.0, 0.0, 0.6773290000000001)",2
2023/03/01/17:03:33.951716,555,1677550856,716528098,imu_link,0,0,35.9295311,127.1002372,50.676,"(0.3364, 0.0, 0.0, 0.0, 0.3364, 0.0, 0.0, 0.0, 0.6806250000000001)",2
2023/03/01/17:03:34.168524,556,1677550856,971046845,imu_link,0,0,35.9295697,127.10021189999999,50.702,"(0.3364, 0.0, 0.0, 0.0, 0.3364, 0.0, 0.0, 0.0, 0.6789760000000001)",2
2023/03/01/17:03:34.751221,557,1677550857,466233492,imu_link,0,0,35.9296447,127.1001627,50.761,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.6789760000000001)",2
2023/03/01/17:03:34.945718,558,1677550857,716246785,imu_link,0,0,35.9296815,127.1001386,50.791000000000004,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.6789760000000001)",2
2023/03/01/17:03:35.544101,559,1677550858,218301808,imu_link,0,0,35.929753999999996,127.10009149999999,50.877,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.6756840000000001)",2
2023/03/01/17:03:35.962066,560,1677550858,719750089,imu_link,0,0,35.929825699999995,127.1000455,50.995000000000005,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.6756840000000001)",2
2023/03/01/17:03:36.953858,561,1677550859,719253955,imu_link,0,0,35.9299679,127.0999556,51.244,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.6724000000000001)",2
2023/03/01/17:03:37.076502,562,1677550859,966236715,imu_link,0,0,35.930003299999996,127.0999336,51.297000000000004,"(0.33756099999999994, 0.0, 0.0, 0.0, 0.33756099999999994, 0.0, 0.0, 0.0, 0.6724000000000001)",2
2023/03/01/17:03:37.765616,563,1677550860,471226024,imu_link,0,0,35.930073799999995,127.0998898,51.410000000000004,"(0.3364, 0.0, 0.0, 0.0, 0.3364, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:03:37.918812,564,1677550860,718480797,imu_link,0,0,35.930109,127.0998681,51.466,"(0.3364, 0.0, 0.0, 0.0, 0.3364, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:03:39.162443,565,1677550861,716855397,imu_link,0,0,35.9302493,127.0997829,51.691,"(0.33408399999999994, 0.0, 0.0, 0.0, 0.33408399999999994, 0.0, 0.0, 0.0, 0.670761)",2
2023/03/01/17:03:40.083984,566,1677550862,967565205,imu_link,0,0,35.930423499999996,127.0996794,52.04,"(0.33062500000000006, 0.0, 0.0, 0.0, 0.33062500000000006, 0.0, 0.0, 0.0, 0.6658560000000001)",2
2023/03/01/17:03:42.847933,567,1677550865,719881462,imu_link,0,0,35.930811399999996,127.09945309999999,52.765,"(0.3283290000000001, 0.0, 0.0, 0.0, 0.3283290000000001, 0.0, 0.0, 0.0, 0.669124)",2
2023/03/01/17:03:43.130904,568,1677550865,969316444,imu_link,0,0,35.930847299999996,127.09943249999999,52.875,"(0.3283290000000001, 0.0, 0.0, 0.0, 0.3283290000000001, 0.0, 0.0, 0.0, 0.6724000000000001)",2
2023/03/01/17:03:43.649647,569,1677550866,466803362,imu_link,0,0,35.9309192,127.099391,52.998,"(0.33177600000000007, 0.0, 0.0, 0.0, 0.33177600000000007, 0.0, 0.0, 0.0, 0.6822760000000001)",2
2023/03/01/17:03:44.669684,570,1677550867,469190795,imu_link,0,0,35.9310638,127.0993067,53.21,"(0.33524099999999996, 0.0, 0.0, 0.0, 0.33524099999999996, 0.0, 0.0, 0.0, 0.700569)",2
2023/03/01/17:03:46.863997,571,1677550869,716760827,imu_link,0,0,35.9313965,127.0991141,53.654,"(0.33988899999999994, 0.0, 0.0, 0.0, 0.33988899999999994, 0.0, 0.0, 0.0, 0.734449)",2
2023/03/01/17:03:47.062942,572,1677550869,966639129,imu_link,0,0,35.931433999999996,127.0990923,53.702,"(0.34105599999999997, 0.0, 0.0, 0.0, 0.34105599999999997, 0.0, 0.0, 0.0, 0.737881)",2
2023/03/01/17:03:47.642682,573,1677550870,466350798,imu_link,0,0,35.9315093,127.0990489,53.752,"(0.34222499999999995, 0.0, 0.0, 0.0, 0.34222499999999995, 0.0, 0.0, 0.0, 0.744769)",2
2023/03/01/17:03:48.637507,574,1677550871,466449621,imu_link,0,0,35.9316613,127.0989616,53.945,"(0.34574399999999994, 0.0, 0.0, 0.0, 0.34574399999999994, 0.0, 0.0, 0.0, 0.762129)",2
2023/03/01/17:03:49.026805,575,1677550871,716500808,imu_link,0,0,35.9316995,127.0989396,53.994,"(0.346921, 0.0, 0.0, 0.0, 0.346921, 0.0, 0.0, 0.0, 0.765625)",2
2023/03/01/17:03:49.870316,576,1677550872,716349860,imu_link,0,0,35.9318543,127.0988508,54.151,"(0.34928099999999995, 0.0, 0.0, 0.0, 0.34928099999999995, 0.0, 0.0, 0.0, 0.779689)",2
2023/03/01/17:03:50.768010,577,1677550873,716769150,imu_link,0,0,35.9320107,127.09876059999999,54.315,"(0.351649, 0.0, 0.0, 0.0, 0.351649, 0.0, 0.0, 0.0, 0.7921)",2
2023/03/01/17:03:53.633504,578,1677550876,469370806,imu_link,0,0,35.9324487,127.0985073,54.745000000000005,"(0.358801, 0.0, 0.0, 0.0, 0.358801, 0.0, 0.0, 0.0, 0.8281000000000001)",2
2023/03/01/17:03:53.819673,579,1677550876,718653109,imu_link,0,0,35.932489,127.098484,54.783,"(0.36, 0.0, 0.0, 0.0, 0.36, 0.0, 0.0, 0.0, 0.829921)",2
2023/03/01/17:03:54.059187,580,1677550876,966603474,imu_link,0,0,35.9325292,127.09846069999999,54.784,"(0.361201, 0.0, 0.0, 0.0, 0.361201, 0.0, 0.0, 0.0, 0.8335690000000001)",2
2023/03/01/17:03:54.616827,581,1677550877,466720720,imu_link,0,0,35.9326097,127.09841449999999,54.848,"(0.364816, 0.0, 0.0, 0.0, 0.364816, 0.0, 0.0, 0.0, 0.842724)",2
2023/03/01/17:03:54.836001,582,1677550877,716569905,imu_link,0,0,35.932649999999995,127.09839099999999,54.893,"(0.364816, 0.0, 0.0, 0.0, 0.364816, 0.0, 0.0, 0.0, 0.8445610000000001)",2
2023/03/01/17:03:55.618418,583,1677550878,466274923,imu_link,0,0,35.93277,127.09832139999999,55.002,"(0.364816, 0.0, 0.0, 0.0, 0.364816, 0.0, 0.0, 0.0, 0.8464)",2
2023/03/01/17:03:56.016098,584,1677550878,718597451,imu_link,0,0,35.932809999999996,127.0982981,55.064,"(0.364816, 0.0, 0.0, 0.0, 0.364816, 0.0, 0.0, 0.0, 0.8445610000000001)",2
2023/03/01/17:03:59.093797,585,1677550881,967207542,imu_link,0,0,35.933326199999996,127.0979989,55.553000000000004,"(0.36844899999999997, 0.0, 0.0, 0.0, 0.36844899999999997, 0.0, 0.0, 0.0, 0.8630410000000001)",2
2023/03/01/17:03:59.655685,586,1677550882,466214563,imu_link,0,0,35.933405199999996,127.0979536,55.662,"(0.36844899999999997, 0.0, 0.0, 0.0, 0.36844899999999997, 0.0, 0.0, 0.0, 0.8686240000000001)",2
2023/03/01/17:04:00.572706,587,1677550883,465780334,imu_link,0,0,35.9335623,127.09786369999999,55.846000000000004,"(0.37088099999999996, 0.0, 0.0, 0.0, 0.37088099999999996, 0.0, 0.0, 0.0, 0.8760960000000001)",2
2023/03/01/17:04:00.780505,588,1677550883,718478871,imu_link,0,0,35.933601599999996,127.09784119999999,55.898,"(0.37088099999999996, 0.0, 0.0, 0.0, 0.37088099999999996, 0.0, 0.0, 0.0, 0.8798440000000001)",2
2023/03/01/17:04:01.070825,589,1677550883,971940114,imu_link,0,0,35.9336406,127.0978188,55.947,"(0.3721, 0.0, 0.0, 0.0, 0.3721, 0.0, 0.0, 0.0, 0.8836000000000002)",2
2023/03/01/17:04:01.817176,590,1677550884,716048733,imu_link,0,0,35.9337581,127.09775119999999,56.1,"(0.37332099999999996, 0.0, 0.0, 0.0, 0.37332099999999996, 0.0, 0.0, 0.0, 0.8949160000000002)",2
2023/03/01/17:04:02.959145,591,1677550885,716761928,imu_link,0,0,35.9339149,127.09766139999999,56.277,"(0.374544, 0.0, 0.0, 0.0, 0.374544, 0.0, 0.0, 0.0, 0.9101160000000001)",2
2023/03/01/17:04:03.643920,592,1677550886,466087221,imu_link,0,0,35.9340322,127.0975933,56.439,"(0.376996, 0.0, 0.0, 0.0, 0.376996, 0.0, 0.0, 0.0, 0.9235209999999999)",2
2023/03/01/17:04:04.111971,593,1677550886,964123102,imu_link,0,0,35.9341103,127.0975474,56.53,"(0.376996, 0.0, 0.0, 0.0, 0.376996, 0.0, 0.0, 0.0, 0.931225)",2
2023/03/01/17:04:05.792530,594,1677550888,461086626,imu_link,0,0,35.9343451,127.0974098,56.738,"(0.381924, 0.0, 0.0, 0.0, 0.381924, 0.0, 0.0, 0.0, 0.966289)",2
2023/03/01/17:04:05.835569,595,1677550888,711697289,imu_link,0,0,35.9343844,127.0973868,56.763,"(0.383161, 0.0, 0.0, 0.0, 0.383161, 0.0, 0.0, 0.0, 0.974169)",2
2023/03/01/17:04:06.643711,596,1677550889,461666340,imu_link,0,0,35.9345023,127.0973178,56.906,"(0.3844, 0.0, 0.0, 0.0, 0.3844, 0.0, 0.0, 0.0, 0.998001)",2
2023/03/01/17:04:08.811422,597,1677550891,711122687,imu_link,0,0,35.934857099999995,127.0971091,57.497,"(0.390625, 0.0, 0.0, 0.0, 0.390625, 0.0, 0.0, 0.0, 1.0670889999999997)",2
2023/03/01/17:04:09.031015,598,1677550891,963661158,imu_link,0,0,35.9348966,127.0970857,57.573,"(0.390625, 0.0, 0.0, 0.0, 0.390625, 0.0, 0.0, 0.0, 1.073296)",2
2023/03/01/17:04:09.758594,599,1677550892,461228260,imu_link,0,0,35.9349758,127.0970389,57.694,"(0.393129, 0.0, 0.0, 0.0, 0.393129, 0.0, 0.0, 0.0, 1.0857640000000002)",2
2023/03/01/17:04:09.788424,600,1677550892,711121358,imu_link,0,0,35.9350157,127.09701539999999,57.736000000000004,"(0.394384, 0.0, 0.0, 0.0, 0.394384, 0.0, 0.0, 0.0, 1.0920249999999998)",2
2023/03/01/17:04:10.023046,601,1677550892,963341380,imu_link,0,0,35.9350556,127.09699169999999,57.786,"(0.394384, 0.0, 0.0, 0.0, 0.394384, 0.0, 0.0, 0.0, 1.0983040000000002)",2
2023/03/01/17:04:10.514170,602,1677550893,464140378,imu_link,0,0,35.9351358,127.0969442,57.859,"(0.395641, 0.0, 0.0, 0.0, 0.395641, 0.0, 0.0, 0.0, 1.104601)",2
2023/03/01/17:04:10.829414,603,1677550893,708313322,imu_link,0,0,35.9351761,127.09692039999999,57.891,"(0.395641, 0.0, 0.0, 0.0, 0.395641, 0.0, 0.0, 0.0, 1.1025)",2
2023/03/01/17:04:11.971998,604,1677550894,710271830,imu_link,0,0,35.9353378,127.096824,58.079,"(0.395641, 0.0, 0.0, 0.0, 0.395641, 0.0, 0.0, 0.0, 1.110916)",2
2023/03/01/17:04:12.718846,605,1677550895,713546490,imu_link,0,0,35.935499799999995,127.09672599999999,58.315,"(0.40195600000000004, 0.0, 0.0, 0.0, 0.40195600000000004, 0.0, 0.0, 0.0, 1.1299689999999998)",2
2023/03/01/17:04:13.013873,606,1677550895,963431754,imu_link,0,0,35.9355403,127.0967012,58.385,"(0.40195600000000004, 0.0, 0.0, 0.0, 0.40195600000000004, 0.0, 0.0, 0.0, 1.1363560000000001)",2
2023/03/01/17:04:13.292377,607,1677550896,212085902,imu_link,0,0,35.9355808,127.0966763,58.431000000000004,"(0.403225, 0.0, 0.0, 0.0, 0.403225, 0.0, 0.0, 0.0, 1.1384889999999999)",2
2023/03/01/17:04:13.487938,608,1677550896,464237287,imu_link,0,0,35.9356212,127.0966512,58.492000000000004,"(0.403225, 0.0, 0.0, 0.0, 0.403225, 0.0, 0.0, 0.0, 1.142761)",2
2023/03/01/17:04:13.992015,609,1677550896,964058654,imu_link,0,0,35.9357016,127.09660079999999,58.585,"(0.404496, 0.0, 0.0, 0.0, 0.404496, 0.0, 0.0, 0.0, 1.1513289999999998)",2
2023/03/01/17:04:14.926397,610,1677550897,711300866,imu_link,0,0,35.9358217,127.0965246,58.725,"(0.40195600000000004, 0.0, 0.0, 0.0, 0.40195600000000004, 0.0, 0.0, 0.0, 1.1577760000000001)",2
2023/03/01/17:04:15.695485,611,1677550898,710601919,imu_link,0,0,35.9359805,127.09642099999999,59.011,"(0.400689, 0.0, 0.0, 0.0, 0.400689, 0.0, 0.0, 0.0, 1.1664)",2
